Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2011-12-27,21.012222679506195,21.15791630924884,20.98794143709751,21.076976776123047,21287200,0.0,0
2011-12-28,21.133637612150974,21.166013120536032,20.850344580623304,20.898908615112305,29822500,0.0,0
2011-12-29,21.004134619690465,21.085074170767577,20.93128778866268,21.060792922973633,22616900,0.0,0
2011-12-30,21.044601248034976,21.14173085615407,20.97175442790134,21.012224197387695,27395700,0.0,0
2012-01-03,21.489774088050257,21.82163112572288,21.360268977925465,21.667844772338867,64731500,0.0,0
2012-01-04,21.708317945523483,22.23443273091057,21.67594243482515,22.17777442932129,80516100,0.0,0
2012-01-05,22.16158612864597,22.444879183311755,22.0887408428742,22.404409408569336,56081400,0.0,0
2012-01-06,22.282992670711543,22.817201584468993,22.282992670711543,22.75244903564453,99455500,0.0,0
2012-01-09,22.703886471693906,22.744357784955866,22.436781979455958,22.452970504760742,59706800,0.0,0
2012-01-10,22.60675948220322,22.784828637552753,22.461065835179593,22.533912658691406,60014400,0.0,0
2012-01-11,22.202057273709666,22.6472309676892,22.153493235633682,22.436784744262695,65582400,0.0,0
2012-01-12,22.55819738264797,22.679608250973615,22.380126668202266,22.663419723510742,49370800,0.0,0
2012-01-13,22.60676009109114,22.86577033996582,22.493443493164182,22.86577033996582,60196100,0.0,0
2012-01-17,22.987183644885608,23.189535616308586,22.801020201693994,22.87386703491211,72395300,0.0,0
2012-01-18,22.914337149524943,22.987183983817136,22.639138340826218,22.849584579467773,64860600,0.0,0
2012-01-19,22.792923146614818,23.019557882633716,22.68770081364134,22.760547637939453,74053500,0.0,0
2012-01-20,23.327133844416263,24.071789123522187,23.27047554228151,24.04750633239746,165902900,0.0,0
2012-01-23,23.91800034634593,24.241764707818795,23.75611970943239,24.06369400024414,76078100,0.0,0
2012-01-24,23.85325014875304,23.934191247149577,23.61852266160843,23.748027801513672,51703300,0.0,0
2012-01-25,23.52948254403825,23.998938967280488,23.52948254403825,23.92609214782715,59231700,0.0,0
2012-01-26,23.966566407207548,24.039413235616678,23.796589959645274,23.877531051635742,49102800,0.0,0
2012-01-27,23.837053886520998,23.901806431271304,23.610419207983703,23.65898323059082,44187700,0.0,0
2012-01-30,23.448540298071855,23.974656533302614,23.335223715134845,23.966562271118164,51114800,0.0,0
2012-01-31,24.00703584451556,24.039412898386725,23.658990234515052,23.901813507080078,50572400,0.0,0
2012-02-01,24.11225580913277,24.32270044982045,24.087973022673737,24.193195343017578,67409900,0.0,0
2012-02-02,24.201292752575124,24.41983322765989,24.047504839312936,24.241764068603516,52223300,0.0,0
2012-02-03,24.39555083853787,24.605997053871793,24.355081065667946,24.476491928100586,41838500,0.0,0
2012-02-06,24.31460767122806,24.460299758153212,24.25794783629741,24.44411277770996,28039700,0.0,0
2012-02-07,24.403644785255143,24.67884355990415,24.32270369674258,24.565526962280273,39242400,0.0,0
2012-02-08,24.49267403797231,24.824531028796077,24.460296993100496,24.816436767578125,49659100,0.0,0
2012-02-09,24.832628799022245,24.929756859717564,24.670746639433126,24.905475616455078,50481600,0.0,0
2012-02-10,24.800248179212595,24.92975327071064,24.573615041002252,24.686931610107422,44605300,0.0,0
2012-02-13,24.792155861523625,24.905473983334506,24.630275256372155,24.751686096191406,33319800,0.0,0
2012-02-14,24.71095368782037,24.816868730657156,24.319880608749703,24.645774841308594,59644000,0.2,0
2012-02-15,24.710949115789145,24.75983285313192,24.466528875089292,24.48282241821289,43311300,0.0,0
2012-02-16,24.69466201173221,25.704935049737237,24.686514460540256,25.493104934692383,94705100,0.0,0
2012-02-17,25.419772154797567,25.51753963661613,25.216088088025106,25.460508346557617,70036500,0.0,0
2012-02-21,25.403479036512906,25.75381590730549,25.379036387160088,25.615310668945312,50829900,0.0,0
2012-02-22,25.623457517406884,25.810846495357573,25.403478341211112,25.476804733276367,49253200,0.0,0
2012-02-23,25.41977190392915,25.737518547682782,25.256824030524875,25.558277130126953,35034700,0.0,0
2012-02-24,25.647897720336914,25.664192818892882,25.452361199623684,25.647897720336914,35575400,0.0,0
2012-02-27,25.452370666095472,25.664202364151,25.33830804175277,25.5419921875,34568400,0.0,0
2012-02-28,25.59086347548049,26.01452666511638,25.566420830467898,25.96564292907715,45230600,0.0,0
2012-02-29,25.98193990006229,26.07156138961466,25.753814732454302,25.859729766845703,59323600,0.0,0
2012-03-01,26.014532846046087,26.38931083470227,25.949353997845606,26.307838439941406,77344100,0.0,0
2012-03-02,26.324136374733225,26.430049877731225,26.071566951024902,26.136747360229492,47314200,0.0,0
2012-03-05,26.07970899859628,26.112299198263017,25.761963875763144,25.908615112304688,45240000,0.0,0
2012-03-06,25.69678781225229,26.055270723476838,25.65605005825876,25.71308135986328,51932900,0.0,0
2012-03-07,25.802696939894442,26.00638100113327,25.688634362876236,25.94120216369629,34340400,0.0,0
2012-03-08,26.104150393122328,26.24265406484205,25.990086260550076,26.0797061920166,36747400,0.0,0
2012-03-09,26.153027813082794,26.20191309841289,26.006376619049906,26.06340789794922,34628400,0.0,0
2012-03-12,26.047117927987575,26.23450845065315,25.924907798587316,26.104150772094727,34073600,0.0,0
2012-03-13,26.267099796744553,26.633728647003043,26.193773405098387,26.617433547973633,48951700,0.0,0
2012-03-14,26.503375460653228,26.78853508010408,26.470788365036373,26.69891357421875,41986900,0.0,0
2012-03-15,26.715203581563177,26.83741215976082,26.544109707303104,26.76408576965332,49068300,0.0,0
2012-03-16,26.81297706273723,26.845567267401343,26.478935234862497,26.560407638549805,65626400,0.0,0
2012-03-19,26.51152282548731,26.568554124039732,26.1937761312745,26.234512329101562,44789200,0.0,0
2012-03-20,26.153027813082794,26.193767104843676,25.859723871031218,26.06340789794922,41566800,0.0,0
2012-03-21,26.038971896693962,26.1937737857367,25.924909309802928,25.99823570251465,37928600,0.0,0
2012-03-22,25.916757687924136,26.14488437984733,25.9004641452043,26.071557998657227,31749500,0.0,0
2012-03-23,26.153032579389443,26.16118168241541,25.843433485804386,26.0797061920166,35912200,0.0,0
2012-03-26,26.226357989635666,26.56854882061718,26.193770902662422,26.55225372314453,36758300,0.0,0
2012-03-27,26.601134839937828,26.641871023238995,26.397450815460424,26.49521827697754,36274900,0.0,0
2012-03-28,26.49522864509078,26.641881448740413,26.104155538016016,26.226364135742188,41344800,0.0,0
2012-03-29,26.120450308989263,26.22636380408468,25.916764653395603,26.16933250427246,37038500,0.0,0
2012-03-30,26.397455730809124,26.40560172579756,26.104150183671134,26.283390045166016,31749400,0.0,0
2012-04-02,26.250807142014278,26.446342132629397,26.030827946592787,26.307838439941406,35853600,0.0,0
2012-04-03,26.201923646350423,26.226364744868764,25.794555428522855,26.022682189941406,42752100,0.0,0
2012-04-04,25.794547477750864,25.818990122721562,25.297557907914953,25.427915573120117,49455900,0.0,0
2012-04-05,25.379037356191052,25.770110436850857,25.297563409223688,25.680490493774414,50368600,0.0,0
2012-04-09,25.436064366957016,25.58271713599038,25.23238031085202,25.33829689025879,31056400,0.0,0
2012-04-10,25.305708648201588,25.41162523578191,24.686508883380643,24.825014114379883,54131300,0.0,0
2012-04-11,24.79242608058586,24.873900022115755,24.62947819752607,24.72724723815918,43014000,0.0,0
2012-04-12,24.83315999049116,25.289413399503196,24.78427625166346,25.240528106689453,38304000,0.0,0
2012-04-13,25.167208654803538,25.38718787110964,25.028703394979672,25.10202980041504,39749200,0.0,0
2012-04-16,25.248676024582196,25.411623895037934,25.069434610269735,25.322002410888672,38124800,0.0,0
2012-04-17,25.47680543058513,25.75381590730549,25.41977413608145,25.615310668945312,34361500,0.0,0
2012-04-18,25.484953810404903,25.509394906567533,25.28941727117249,25.37088966369629,40552900,0.0,0
2012-04-19,25.362740171905685,25.810846066411504,25.207941394772654,25.264972686767578,54781200,0.0,0
2012-04-20,26.193775517466964,26.796678690313836,26.112300015749415,26.41375160217285,106045000,0.0,0
2012-04-23,26.324134410596557,26.47893320894791,26.096006103374926,26.16933250427246,61398200,0.0,0
2012-04-24,26.242654700460317,26.495224064855808,25.933055599376523,26.00638198852539,40871100,0.0,0
2012-04-25,26.00638558090555,26.33227982548104,25.96564938307849,26.234512329101562,62495500,0.0,0
2012-04-26,26.16932649090026,26.258947972289253,26.006380179449202,26.16118049621582,40308100,0.0,0
2012-04-27,26.169333753752113,26.250809263068803,25.973797193351402,26.05527114868164,41419100,0.0,0
2012-04-30,26.055266095318732,26.161182682901686,26.006382353196063,26.08785629272461,35697200,0.0,0
2012-05-01,26.112296388176123,26.34857064837442,26.030824005749484,26.0797061920166,43832300,0.0,0
2012-05-02,25.949352861888105,26.01453170723532,25.77825742161026,25.908615112304688,37385300,0.0,0
2012-05-03,25.97379555796449,25.99009065880184,25.75381791260566,25.876028060913086,31501300,0.0,0
2012-05-04,25.623455130466912,25.721222608122318,25.19164436786175,25.240528106689453,57927200,0.0,0
2012-05-07,25.012407902824915,25.14276560147007,24.906491301434254,24.971670150756836,48641400,0.0,0
2012-05-08,24.83315597009701,25.077577732636648,24.580588214059926,24.849451065063477,46328300,0.0,0
2012-05-09,24.596889390160058,25.11832012611496,24.52356299866813,25.061288833618164,50309300,0.0,0
2012-05-10,25.14276148185711,25.273119159143313,24.808719739562957,25.044992446899414,43839200,0.0,0
2012-05-11,25.004258624013932,25.696784821437543,25.004258624013932,25.387184143066406,43459300,0.0,0
2012-05-14,25.11017350535004,25.289416492953702,24.963520716942035,24.996110916137695,40528900,0.0,0
2012-05-15,25.127324405356713,25.25853746510925,24.725484214341684,24.774688720703125,61822800,0.2,0
2012-05-16,24.85669180864379,24.86489281859798,24.389245190533924,24.520458221435547,60083700,0.0,0
2012-05-17,24.594273060147646,24.774690640240333,24.364649405697993,24.37285041809082,48484000,0.0,0
2012-05-18,24.430257964619305,24.446658425530444,23.921806135977118,24.003814697265625,56205300,0.0,0
2012-05-21,23.864398153576907,24.430255447565713,23.83159410676803,24.397451400756836,38787900,0.0,0
2012-05-22,24.348251286488306,24.504065844386055,24.192435164407236,24.405656814575195,39504900,0.0,0
2012-05-23,24.06941438596342,24.110417872851006,23.48715517422654,23.872594833374023,65171000,0.0,0
2012-05-24,23.913605523609274,24.028416572824554,23.585572837149023,23.839797973632812,52575000,0.0,0
2012-05-25,23.946397485859396,24.077610494205274,23.79058145188025,23.831584930419922,29507200,0.0,0
2012-05-29,24.09402118806787,24.372849340361977,23.96280812395101,24.241636276245117,37758800,0.0,0
2012-05-30,24.06942118159688,24.176031216113984,23.880802585967977,24.061220169067383,41585500,0.0,0
2012-05-31,24.02840606129906,24.12681660627783,23.733177554727835,23.93819808959961,39134000,0.0,0
2012-06-01,23.585569707239177,23.7495852466121,23.323143592896088,23.331344604492188,56634300,0.0,0
2012-06-04,23.470760050850735,23.60197311572369,23.22473438107661,23.413352966308594,47926300,0.0,0
2012-06-05,23.38054847717285,23.577368057603938,23.28213790486582,23.38054847717285,45715400,0.0,0
2012-06-06,23.68397448360455,24.085816159053653,23.62656897687832,24.069414138793945,46860500,0.0,0
2012-06-07,24.307234224978906,24.356440279784508,23.921796180763668,23.97100067138672,37792800,0.0,0
2012-06-08,23.95460822116717,24.34004798351891,23.823395150974335,24.315444946289062,42551100,0.0,0
2012-06-11,24.381048634018846,24.446655161453336,23.634773797882893,23.700380325317383,46361900,0.0,0
2012-06-12,23.864399882892002,24.02841543627252,23.651178255732482,24.02021598815918,35337900,0.0,0
2012-06-13,23.962807481073344,24.14322661253105,23.823393408666515,23.888999938964844,32984600,0.0,0
2012-06-14,24.053019156537882,24.159629191054982,23.683981413626366,24.061220169067383,39458900,0.0,0
2012-06-15,24.266237920041423,24.668078101366305,24.18422936862791,24.618873596191406,62314400,0.0,0
2012-06-18,24.59426253896034,24.627066574498404,24.36463898274142,24.471250534057617,58679900,0.0,0
2012-06-19,24.758286741804277,25.51276257116611,24.643474148430265,25.176528930664062,75725800,0.0,0
2012-06-20,25.365144729614254,25.463553725560722,25.127320121741853,25.365144729614258,36257100,0.0,0
2012-06-21,25.389742735476414,25.53735777345658,24.65166910975816,24.717275619506836,48456600,0.0,0
2012-06-22,24.84849473723312,25.20113040024331,24.627073690105085,25.176528930664062,45098100,0.0,0
2012-06-25,24.8484951582691,24.864897181055156,24.290840461190044,24.495861053466797,42217200,0.0,0
2012-06-26,24.602471573072098,24.823894192633674,24.5532670678972,24.618873596191406,38421300,0.0,0
2012-06-27,24.758288162365258,25.012513269096296,24.62707510313743,24.741886138916016,33781700,0.0,0
2012-06-28,24.586069151057085,24.643474666860264,24.126823460448662,24.528663635253906,45328400,0.0,0
2012-06-29,24.971507942372234,25.168327516772344,24.717281290112027,25.086318969726562,55227200,0.0,0
2012-07-02,25.11092023563709,25.11092023563709,24.77468505999736,25.06171417236328,30589100,0.0,0
2012-07-03,24.79109047732786,25.22573471069336,24.741885971496135,25.22573471069336,20938100,0.0,0
2012-07-05,25.086319371052255,25.242135456513658,24.914101263082717,25.176528930664062,28801900,0.0,0
2012-07-06,25.102718223370218,25.176525751152827,24.56146406241961,24.758283615112305,38294800,0.0,0
2012-07-09,24.700880967781508,24.791088962262922,24.42205284480345,24.60247039794922,30680800,0.0,0
2012-07-10,24.668077936063415,24.782888968763164,24.20063122957673,24.389249801635742,37534100,0.0,0
2012-07-11,24.36464163042796,24.3892446597551,23.87259355734659,24.02840805053711,39184900,0.0,0
2012-07-12,23.90540328994052,23.930006326737132,23.40515405520791,23.478960037231445,63523600,0.0,0
2012-07-13,23.585565593601824,24.17602424788991,23.552761552938886,24.102216720581055,39085000,0.0,0
2012-07-16,24.176031016547814,24.21703607885683,23.81519585332759,24.14322853088379,27900600,0.0,0
2012-07-17,24.3072407080697,24.487659828778845,23.94640559501735,24.32364273071289,33771300,0.0,0
2012-07-18,24.274434011959034,24.97150421142578,24.159621437575705,24.97150421142578,41090400,0.0,0
2012-07-19,25.020711090801978,25.258534143762493,24.91409951615742,25.15192413330078,46663200,0.0,0
2012-07-20,25.422557689853846,25.463561189486764,24.643478683362446,24.700885772705078,64021700,0.0,0
2012-07-23,24.24982785189355,24.258028860732466,23.79058230619163,24.012004852294922,55151900,0.0,0
2012-07-24,23.979212596179703,24.077623186406175,23.70038441541851,23.905405044555664,47723300,0.0,0
2012-07-25,23.979206568294973,24.0530141013653,23.60196945632031,23.642972946166992,45579500,0.0,0
2012-07-26,23.971010259045865,24.192432901685596,23.856199213610385,23.913604736328125,45301400,0.0,0
2012-07-27,24.176033138044314,24.479464369025003,23.930008999333843,24.405656814575195,44242600,0.0,0
2012-07-30,24.397452917316823,24.454858438617677,24.159628255718264,24.30724334716797,28905000,0.0,0
2012-07-31,24.17602670985342,24.364645270325003,24.053014673205993,24.16782569885254,37620900,0.0,0
2012-08-01,24.266238818694863,24.31544332569196,23.95460662461943,24.118623733520508,31721800,0.0,0
2012-08-02,23.954598543610615,24.217026142159828,23.757779017835617,23.93819808959961,39520500,0.0,0
2012-08-03,24.217033835857134,24.55326749473292,24.176028777346037,24.397451400756836,35859400,0.0,0
2012-08-06,24.602477349678324,24.692686933832494,24.446661221825682,24.561473846435547,27471800,0.0,0
2012-08-07,24.659878707471204,24.88950235365552,24.495863158067934,24.81569480895996,28002900,0.0,0
2012-08-08,24.774689699965936,24.98791132153753,24.692682707516422,24.87310028076172,26257600,0.0,0
2012-08-09,24.922295044195366,25.135516582395155,24.848487528503806,25.01250457763672,24920800,0.0,0
2012-08-10,25.01250974914102,25.110920311804314,24.80748917742675,24.946903228759766,27810300,0.0,0
2012-08-13,24.889501670135807,24.979709672366205,24.7336855729261,24.922304153442383,23049100,0.0,0
2012-08-14,25.013109863404022,25.087406357169296,24.7737112748067,24.872772216796875,34551400,0.2,0
2012-08-15,24.85625886255695,24.99659648518602,24.781962381485965,24.93055534362793,24351000,0.0,0
2012-08-16,25.062642523710633,25.54144128719511,24.980090686997038,25.409358978271484,35787200,0.0,0
2012-08-17,25.524931627126843,25.524931627126843,25.252511657244238,25.508420944213867,32589900,0.0,0
2012-08-20,25.442374379764946,25.467140398870818,25.244250950553113,25.376333236694336,23737700,0.0,0
2012-08-21,25.392845387164154,25.557947467132898,25.26901843355131,25.425865173339844,28822700,0.0,0
2012-08-22,25.25251399764642,25.39285166632246,25.153451465532825,25.211238861083984,33437400,0.0,0
2012-08-23,25.08740929781208,25.09566463970313,24.83149999737133,24.980093002319336,28355600,0.0,0
2012-08-24,24.971830111031284,25.28552513532874,24.91404430980899,25.227739334106445,22943300,0.0,0
2012-08-27,25.533185486799294,25.557949935186205,25.252510191748815,25.33506202697754,34691100,0.0,0
2012-08-28,25.343313654008103,25.42586390259417,25.19472068728108,25.285526275634766,23947900,0.0,0
2012-08-29,25.302042007446293,25.384593847061257,25.128684561345704,25.30204200744629,23346800,0.0,0
2012-08-30,25.20298013857867,25.269021292948295,24.94706928766922,25.029621124267578,23982100,0.0,0
2012-08-31,25.26076810876394,25.557952541530145,25.079153737831057,25.442380905151367,36590100,0.0,0
2012-09-04,25.13694011470975,25.31029756227204,24.889284593776686,25.0874080657959,48556700,0.0,0
2012-09-05,24.947070409630783,25.202981272049488,24.938815068145143,25.0874080657959,33650000,0.0,0
2012-09-06,25.178217360960826,25.88816104286216,25.145195992246567,25.879905700683594,48371700,0.0,0
2012-09-07,25.623994375192353,25.648758825234015,25.368083511428903,25.549697875976562,42649100,0.0,0
2012-09-10,25.45063613403811,25.508421951971087,25.186471495175685,25.35982894897461,40524000,0.0,0
2012-09-11,25.33505834522494,25.516671096699486,25.26901720154828,25.41761016845703,25191800,0.0,0
2012-09-12,25.54144128719511,25.739564750580552,25.368082272642024,25.409358978271484,32775800,0.0,0
2012-09-13,25.50015854583969,25.7395586581901,25.09565637368602,25.54143524169922,45047300,0.0,0
2012-09-14,25.599222121463026,25.79734554631331,25.434118480148616,25.764324188232422,51422800,0.0,0
2012-09-17,25.747815083736995,25.805600885833535,25.623988140023695,25.764324188232422,36488500,0.0,0
