Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-04-22,168.642995484398,171.21116353803754,168.08213913537693,170.73886108398438,34620200,0.0,0
2020-04-23,171.3194035387983,172.25417414339304,168.17069544289913,168.67251586914062,32790800,0.0,0
2020-04-24,169.30225367980043,171.76218417035716,167.9739002234343,171.75234985351562,34277600,0.0,0
2020-04-27,173.7596589270586,174.06468792737866,170.52239677673322,171.2603759765625,33194400,0.0,0
2020-04-28,172.77569179786838,172.85441138323114,166.67506656739752,167.0883331298828,34392700,0.0,0
2020-04-29,170.44368195007175,174.83218997288844,169.1251626796632,174.58619689941406,51286600,0.0,0
2020-04-30,177.11500848850466,177.50859139056675,173.40542882895676,176.33767700195312,53875900,0.0,0
2020-05-01,172.98229992381562,175.77677711252704,171.22098143912422,171.7720184326172,39370500,0.0,0
2020-05-04,171.69333180414083,176.13104146612702,171.01438851576623,175.97360229492188,30372900,0.0,0
2020-05-05,177.7250527210679,180.70648726515546,177.0165915408665,177.86280822753906,36839200,0.0,0
2020-05-06,179.16166950198237,181.24768587232373,178.7188849912887,179.61428833007812,32139300,0.0,0
2020-05-07,181.2181745120987,181.59208878615868,179.6536621773093,180.65731811523438,28316000,0.0,0
2020-05-08,182.0151806365731,182.03486428534364,180.42115041332906,181.71998596191406,30877800,0.0,0
2020-05-11,180.2145070600871,184.50462656301366,179.9193274038734,183.74697875976562,30892700,0.0,0
2020-05-12,183.8060273779483,184.04217111921875,179.3781520584196,179.58477783203125,32038200,0.0,0
2020-05-13,179.62411296765302,181.1000711432061,173.7104309351677,176.86898803710938,44711500,0.0,0
2020-05-14,174.69440775392488,177.79392901454054,172.86421896641247,177.63648986816406,41873900,0.0,0
2020-05-15,176.190072906961,184.06185109569049,174.16309242563923,180.224365234375,46610400,0.0,0
2020-05-18,182.7728680276099,183.21565259199159,181.0115640886777,181.9463348388672,35264500,0.0,0
2020-05-19,182.06438375409357,183.60922738949915,180.5490730992,180.68682861328125,26799100,0.0,0
2020-05-20,182.35435770485896,183.38054726560858,181.49592253957096,183.1930694580078,31261300,0.51,0
2020-05-21,182.93653155415197,184.18966091937017,180.85456712080696,180.99270629882812,29119500,0.0,0
2020-05-22,180.75588455134326,182.00901377560913,180.1145123243545,181.07162475585938,20826900,0.0,0
2020-05-26,183.8640334752303,184.02191111430082,178.69366877201332,179.1574249267578,36073600,0.0,0
2020-05-27,177.8056180914264,179.5718421819306,174.2534615536328,179.39422607421875,39517100,0.0,0
2020-05-28,178.33843568607568,181.70311411405552,177.9832185579089,178.98965454101562,33810200,0.0,0
2020-05-29,180.301983982458,181.82152977401688,178.0128186456173,180.81507873535156,42130400,0.0,0
2020-06-01,180.1145254342805,180.56841989035672,179.04888899244003,180.4006805419922,22622400,0.0,0
2020-06-02,181.8018299158741,182.54186450169175,178.9403688731293,182.45306396484375,30794600,0.0,0
2020-06-03,182.36421555415032,183.46932876092603,181.14068660662133,182.89703369140625,27311000,0.0,0
2020-06-04,181.85115504895978,183.3706859942319,179.877729633466,180.48948669433594,28761800,0.0,0
2020-06-05,180.19346995644338,185.23557249766796,179.5915746021901,184.71261596679688,39893600,0.0,0
2020-06-08,183.46935021724906,186.0446708032468,181.98928126106736,185.85719299316406,33211600,0.0,0
2020-06-09,185.501975160975,188.16609626112145,184.77180239176275,187.27806091308594,29783900,0.0,0
2020-06-10,188.59038210708042,195.8821875434869,188.47196635819728,194.22450256347656,43872300,0.0,0
2020-06-11,190.5638327841219,193.1588770044153,183.5976433769994,183.79498291015625,52854700,0.0,0
2020-06-12,188.00822098666245,189.17254973834642,182.71944060066588,185.2454376220703,43373600,0.0,0
2020-06-15,182.12743631765713,188.28452913271886,181.56500283833975,186.42950439453125,32770200,0.0,0
2020-06-16,190.3270133702271,192.98127295989738,188.91602142671553,190.99798583984375,42556700,0.0,0
2020-06-17,192.43856925425374,193.71143701954276,191.11637790069983,191.65907287597656,25687800,0.0,0
2020-06-18,191.4222603899199,193.87918038932597,191.4222603899199,193.71144104003906,23061600,0.0,0
2020-06-19,195.9512548688033,196.64195068904496,191.78732642329535,192.5569610595703,44441100,0.0,0
2020-06-22,193.1884827233272,198.0924462959575,192.635925992221,197.9049835205078,32818900,0.0,0
2020-06-23,199.4047891901691,201.24007562849735,198.75355511875264,199.22718811035156,30917400,0.0,0
2020-06-24,198.92126107480718,200.54933080058822,193.9482212671155,195.21121215820312,36740600,0.0,0
2020-06-25,195.1717805878103,197.944440944214,192.8727381251021,197.6780242919922,27803900,0.0,0
2020-06-26,197.07611523716224,197.23399287610863,192.29056787291762,193.72129821777344,54675800,0.0,0
2020-06-29,193.17859401192803,195.89205369547656,190.9782291024143,195.80325317382812,26701600,0.0,0
2020-06-30,195.25069593365225,201.6840513055258,195.11255677060075,200.80587768554688,34310300,0.0,0
2020-07-01,200.44080273015274,203.60815689196193,199.08901124718278,201.98007202148438,32061200,0.0,0
2020-07-02,202.9470377782445,205.25595667567697,202.2760804456164,203.5193328857422,29315800,0.0,0
2020-07-06,206.05519707758637,208.3246391019772,205.32502432273589,207.9003448486328,31897600,0.0,0
2020-07-07,207.65367498342732,211.81760358699518,205.2263702864335,205.48291015625,33600700,0.0,0
2020-07-08,207.27872331914622,210.4263238692658,205.91705511183244,210.00204467773438,33600000,0.0,0
2020-07-09,213.45556190294246,213.5049005495448,208.66013754039193,211.47227478027344,33121700,0.0,0
2020-07-10,210.78156345309756,211.2354579225486,208.27531980433358,210.83090209960938,26177600,0.0,0
2020-07-13,211.6301172857377,212.93258516342883,203.75615483982213,204.31858825683594,38135600,0.0,0
2020-07-14,203.39110053151362,206.0749603705525,199.34557230259782,205.58160400390625,37591800,0.0,0
2020-07-15,206.77550326434158,208.52198889366983,202.30569610510994,205.27569580078125,32179400,0.0,0
2020-07-16,202.6707797790379,202.9667965961878,199.62184119128761,201.21044921875,29940700,0.0,0
2020-07-17,201.7531499985817,202.31556841687333,198.7140730302887,200.1842803955078,31635300,0.0,0
2020-07-20,202.27611152991852,209.47911753707027,200.3125477587946,208.78842163085938,36884800,0.0,0
2020-07-21,210.82103547014654,211.09731381691233,205.26583824674125,205.9762725830078,37990400,0.0,0
2020-07-22,206.42029620085458,209.4791116284211,205.62106131363677,208.93641662597656,49605700,0.0,0
2020-07-23,204.43700852958392,208.1174427174346,199.46396804622972,199.84878540039062,67457000,0.0,0
2020-07-24,197.7569626418131,200.1645441010463,194.88562499710258,198.62527465820312,39827000,0.0,0
2020-07-27,198.7930069186133,201.2597886443557,198.1911115752905,201.14138793945312,30160900,0.0,0
2020-07-28,200.90456285620385,201.98007602904573,199.05941502242555,199.335693359375,23251400,0.0,0
2020-07-29,199.80933280671093,201.93075920668645,199.32583813678139,201.34860229492188,19632600,0.0,0
2020-07-30,198.32924366842553,201.74327607961436,196.91825179857935,201.19070434570312,25079600,0.0,0
2020-07-31,201.68405440390876,202.37476528581703,196.36567396066164,202.28594970703125,51044000,0.0,0
2020-08-03,208.709478494935,214.74815551601924,207.64382695191284,213.6627655029297,78983000,0.0,0
2020-08-04,211.32422923763284,211.9162628018452,207.5155181164987,210.45591735839844,49280100,0.0,0
2020-08-05,212.04454408049867,212.14322136866767,208.75880418024363,210.110595703125,28806400,0.0,0
2020-08-06,209.51856850670157,213.49501943391377,208.7390721080247,213.4752960205078,32656800,0.0,0
2020-08-07,211.99524250169526,212.83393931404356,208.12731523330106,209.65672302246094,27820400,0.0,0
2020-08-10,208.8574656255606,209.06468190751875,203.60816213642423,205.48291015625,36716500,0.0,0
2020-08-11,204.407400250124,204.89087982236762,200.4408111025953,200.67762756347656,36446500,0.0,0
2020-08-12,202.56222739289356,207.48592879313304,202.02940920207305,206.41041564941406,28013100,0.0,0
2020-08-13,206.65708312255114,208.5417077451819,205.3842154755442,205.92691040039062,22588900,0.0,0
2020-08-14,205.986113160123,206.80508640975654,204.75272243285067,206.12425231933594,17958900,0.0,0
2020-08-17,206.8149740325111,208.38384350654266,206.14400161249787,207.48593139648438,20184800,0.0,0
2020-08-18,207.73260461625156,209.53829049960171,206.43015179995743,208.6798553466797,21336200,0.0,0
2020-08-19,209.18431198169864,209.7876622803913,206.96872734057055,207.413818359375,27627600,0.51,0
2020-08-20,207.2555542904858,212.65603512550743,206.63243291553218,212.24061584472656,26981500,0.0,0
2020-08-21,211.52847042196086,213.89241372018827,210.5294870096544,210.6976318359375,36249300,0.0,0
2020-08-24,212.44831961964056,213.17037191349525,210.1140481002844,211.36032104492188,25460100,0.0,0
2020-08-25,210.77676089639138,214.24848896643013,210.77676089639138,214.11001586914062,23043700,0.0,0
2020-08-26,215.504644056322,219.6687375466574,214.99030894923067,218.73898315429688,39600800,0.0,0
2020-08-27,220.4600135984652,228.62995619924064,217.00805675612784,224.1097869873047,57602200,0.0,0
2020-08-28,225.69234587803987,228.1255332912646,224.10979833346696,226.41439819335938,26292900,0.0,0
2020-08-31,224.5252030163865,226.20666627599581,221.86452749096222,223.07122802734375,28774200,0.0,0
2020-09-01,223.05144501507073,224.9702972097805,221.98321755330133,224.79226684570312,25725500,0.0,0
2020-09-02,225.484638862359,230.32132676211717,224.87140302278857,229.12451171875,34080800,0.0,0
2020-09-03,226.77047189828053,226.8100291722374,212.61648385469354,214.93096923828125,58400300,0.0,0
2020-09-04,212.75493898091656,215.97939231750186,202.95297633746557,211.91419982910156,59664100,0.0,0
2020-09-08,204.24869341068188,207.74020739815253,199.995569899866,200.4505615234375,52924300,0.0,0
2020-09-09,205.33670728584895,212.49776562785584,204.44651021919367,208.98646545410156,45679000,0.0,0
2020-09-10,211.07346615230904,212.3988686850414,201.884754158311,203.13101196289062,35461500,0.0,0
2020-09-11,204.94105642894198,206.35547409848382,199.04604212825987,201.8056182861328,33620100,0.0,0
2020-09-14,202.01335058676722,206.91926747754795,201.8056333973185,203.17059326171875,30375800,0.0,0
2020-09-15,206.14776938980327,207.49294305190784,204.6740081793011,206.50384521484375,21823900,0.0,0
2020-09-16,208.32378125507503,208.35345298274117,202.40898042547198,202.81451416015625,26328100,0.0,0
2020-09-17,197.86904008897432,202.10237794012318,197.78002489918032,200.69786071777344,34011300,0.0,0
2020-09-18,200.58905176292842,201.42977589993626,194.11045767306015,198.205322265625,55225300,0.0,0
2020-09-21,195.04021404140883,200.50003858363016,194.2390471706488,200.33187866210938,39839700,0.0,0
2020-09-22,202.82441968119042,205.83128584860785,199.87691206738663,205.15869140625,33517100,0.0,0
2020-09-23,205.63344018863006,205.8312718356672,197.8492448171729,198.40313720703125,30803800,0.0,0
2020-09-24,197.67119430980702,203.3288347312153,197.02827170729952,200.9747772216797,31202500,0.0,0
2020-09-25,201.33088421242326,206.76102212268032,200.33188565615816,205.55433654785156,29437300,0.0,0
2020-09-28,208.58096534644326,210.25254317508686,205.79170208605754,207.1566619873047,32004900,0.0,0
2020-09-29,207.06765334676072,207.77980504884417,204.55533620540066,205.00042724609375,24221900,0.0,0
2020-09-30,205.46529628839568,209.66896223546965,204.28826740842524,208.03695678710938,33829100,0.0,0
2020-10-01,211.16250738048527,211.6570563100539,209.01616683724976,210.14373779296875,27158400,0.0,0
2020-10-02,205.73235763125933,208.6897657054856,203.29917022244865,203.9420928955078,33154800,0.0,0
2020-10-05,204.960857694128,208.11608225056753,204.72346877683998,208.08641052246094,21331600,0.0,0
2020-10-06,206.54343977008128,207.88859848426767,202.58704799677005,203.6651611328125,28554300,0.0,0
2020-10-07,204.80261395520077,207.81936564522516,204.46632428285355,207.54241943359375,25681100,0.0,0
2020-10-08,208.21499662424645,208.88759105441932,206.04888486834608,208.28424072265625,19925800,0.0,0
2020-10-09,208.92714418420874,213.50667226871764,208.92714418420874,213.45721435546875,26458000,0.0,0
2020-10-12,216.40470591102687,221.41943911470418,214.446296448658,218.9862518310547,40461400,0.0,0
2020-10-13,220.29187053503105,222.7547295720515,218.02682804608932,220.4303436279297,28950800,0.0,0
2020-10-14,220.56880179402347,221.77550227580704,216.7409982695985,218.45213317871094,23421700,0.0,0
2020-10-15,214.73315537707305,217.95760902647103,213.65502721966973,217.26524353027344,22733100,0.0,0
2020-10-16,217.74989183139382,219.8665606868756,216.92895387389686,217.26524353027344,26057900,0.0,0
2020-10-19,218.01695592458373,219.87646479437322,211.39000305508878,211.88455200195312,27625800,0.0,0
2020-10-20,213.4473472213773,215.00022320277478,210.7668850534118,212.30987548828125,22753500,0.0,0
2020-10-21,210.7965291976263,214.55510405030722,210.7965291976263,212.45822143554688,22724900,0.0,0
2020-10-22,211.59770061269654,213.7044839106327,209.39201658297506,212.5472412109375,22351500,0.0,0
2020-10-23,212.6857052509832,213.92207753891034,210.83609713782346,213.87261962890625,18879600,0.0,0
2020-10-26,211.51857587705672,213.98141980172713,205.83126338427917,207.7896728515625,37111600,0.0,0
2020-10-27,209.2832038618563,212.3296269549129,208.0369460434202,210.92510986328125,36700300,0.0,0
2020-10-28,205.40595605438156,206.56319876923234,199.89668868065078,200.47035217285156,51195600,0.0,0
2020-10-29,201.84519062636073,205.09931567249686,201.1528101084117,202.48809814453125,31432600,0.0,0
2020-10-30,201.28143448442594,202.0628152306956,197.4437295772069,200.26266479492188,36953700,0.0,0
2020-11-02,202.06279941991735,203.0420117551473,197.93826306823783,200.12417602539062,30842200,0.0,0
2020-11-03,201.66717183163877,205.8510517560409,200.90556221669775,204.17947387695312,27512000,0.0,0
2020-11-04,211.68672670722802,215.9398504932592,210.10416410558625,214.0308837890625,42311800,0.0,0
2020-11-05,219.61927954537794,221.6766048804613,218.7389830642907,220.85565185546875,36080100,0.0,0
2020-11-06,219.8368858196831,221.9139973710604,215.653006080839,221.28097534179688,25231900,0.0,0
2020-11-09,221.99312399385042,225.63299683953193,215.50464450898477,216.0090789794922,44395000,0.0,0
2020-11-10,212.16147513972882,214.13967071212724,207.4335889290914,208.7095184326172,44045100,0.0,0
2020-11-11,210.07449716512306,215.6628941244943,209.88656615399606,214.18914794921875,29440800,0.0,0
2020-11-12,214.84195501463049,216.7212349309296,212.12193587173473,213.09124755859375,21593900,0.0,0
2020-11-13,214.00122326045206,215.049664624624,211.8252108886414,214.1495819091797,18621100,0.0,0
2020-11-16,212.52746838289661,215.36618971812203,212.18129316124055,214.8617401123047,24953300,0.0,0
2020-11-17,213.7440528646496,215.30681419685433,211.7460709682822,212.12193298339844,24154100,0.0,0
2020-11-18,211.8739917253423,213.38136070192138,209.17660098070508,209.3253631591797,28372800,0.56,0
2020-11-19,209.62288760117823,211.2591657595458,208.18492876461107,210.65423583984375,24792700,0.0,0
2020-11-20,210.4360496795669,211.51698524417412,208.25434056668644,208.64109802246094,22843100,0.0,0
2020-11-23,209.1964475967108,210.5253050403452,206.429646493505,208.36343383789062,25683500,0.0,0
2020-11-24,207.8477508533754,212.46901759826548,207.12382331507365,212.08226013183594,33979700,0.0,0
2020-11-25,213.32187616213423,213.5003726299142,210.69391061793698,212.09217834472656,21012900,0.0,0
2020-11-27,213.06402604297708,214.47222021683888,212.26074660562466,213.44085693359375,14512200,0.0,0
2020-11-30,212.320292015892,212.9747942416057,209.08738120001138,212.29054260253906,33064800,0.0,0
2020-12-01,212.72685433459873,215.51350858190327,211.57650847462958,214.41273498535156,30904500,0.0,0
2020-12-02,213.09377954520934,213.6788714416262,211.0310680710444,213.57969665527344,23724500,0.0,0
2020-12-03,212.82602592800126,214.5813168003376,211.87399939990152,212.4591064453125,25120900,0.0,0
2020-12-04,212.43927411174812,213.58963511698215,211.40791075121115,212.57810974121094,24666000,0.0,0
2020-12-07,212.5880037928176,213.7482761296312,211.21948559480407,212.5086669921875,24620000,0.0,0
2020-12-08,212.1913503846521,215.14657454672883,211.12032619601823,214.21438598632812,23284100,0.0,0
2020-12-09,213.37146852366578,213.44087877432366,209.4543062483109,210.03939819335938,32440600,0.0,0
2020-12-10,210.00964403472537,211.30875210204485,208.61136117505148,208.77003479003906,26733300,0.0,0
2020-12-11,208.3039356599003,211.5467576055418,207.37174710846008,211.48724365234375,30979400,0.0,0
2020-12-14,211.3285865558222,214.4127349103468,211.11041412184696,212.41943359375,28798400,0.0,0
2020-12-15,213.3813849018583,213.62930676215214,210.4757479625504,212.35003662109375,27000600,0.0,0
2020-12-16,212.96485664893666,218.28030140619737,212.93510723923887,217.4571990966797,35023300,0.0,0
2020-12-17,218.04231039426347,219.05383580982033,216.10852293213213,217.59605407714844,32515800,0.0,0
2020-12-18,216.7729339599609,217.86379609650788,214.2243053419529,216.77293395996094,63354900,0.0,0
2020-12-21,215.7416023530261,222.13798321841657,215.47384251130813,220.7397003173828,37181900,0.0,0
2020-12-22,220.83886671791697,223.7544300579412,220.0058529441811,222.07847595214844,22612200,0.0,0
2020-12-23,221.25536215855664,221.701618433404,218.96456683331863,219.1827392578125,18699600,0.0,0
2020-12-24,219.57943035855754,221.75122826545174,219.36125791198694,220.89837646484375,10550600,0.0,0
2020-12-28,222.58421087298598,224.1510786186972,221.16610530105177,223.08998107910156,17933500,0.0,0
2020-12-29,224.42876094641161,225.2915240955706,221.72145872763994,222.28671264648438,17403200,0.0,0
2020-12-30,223.35774295916238,223.7544269878428,219.62900388125706,219.83724975585938,20272300,0.0,0
2020-12-31,219.85708983056645,221.14628645512505,217.85387707954303,220.57110595703125,20942100,0.0,0
2021-01-04,220.68019550438507,221.14628979208123,213.02436757995082,215.88043212890625,37130100,0.0,0
2021-01-05,215.45397430669738,216.703509971491,213.90694456166443,216.08865356445312,23823000,0.0,0
2021-01-06,210.4063046751149,214.69040131979943,210.17822081999782,210.4856414794922,35930700,0.0,0
2021-01-07,212.2607619490295,217.51670813378945,211.93351842698166,216.47543334960938,27694500,0.0,0
2021-01-08,216.86219921513973,218.74641440510635,215.2259210138062,217.7943878173828,22956200,0.0,0
2021-01-11,216.65394780514632,217.09029268289575,214.92840627912327,215.68209838867188,23031300,0.0,0
2021-01-12,214.70031273667703,215.29533120350715,211.54675420554273,213.1433563232422,23249300,0.0,0
2021-01-13,212.24094950885825,214.95816340185684,212.1516861392445,214.54165649414062,20087100,0.0,0
2021-01-14,214.1152282747476,215.6523467575626,210.97158106034402,211.24925231933594,29480800,0.0,0
2021-01-15,211.74508724432982,212.72684803654712,210.2674676450816,210.88230895996094,31746500,0.0,0
2021-01-19,211.97318183606288,215.1763279024177,210.86249678983557,214.6408233642578,30480900,0.0,0
2021-01-20,215.8903546348976,223.91310246615947,215.48375914911335,222.47515869140625,37777300,0.0,0
2021-01-21,222.8321547170811,224.4188606024799,220.57110866615452,223.09991455078125,30709400,0.0,0
2021-01-22,225.19237367458803,228.15752440946702,223.923015029678,224.07176208496094,30172700,0.0,0
2021-01-25,227.2153985773462,227.86991585364063,222.3561366624408,227.6219940185547,33152100,0.0,0
2021-01-26,229.9326483726235,232.2333553440868,228.16744595587903,230.39874267578125,49169600,0.0,0
2021-01-27,236.02161664024388,238.4413364756508,228.2269525610486,230.96400451660156,69870600,0.0,0
2021-01-28,233.65146861987142,240.623029822382,233.13578693558654,236.94386291503906,49111200,0.0,0
2021-01-29,234.0283135625445,236.04143776185145,229.42688465956448,230.0318145751953,42503100,0.0,0
2021-02-01,233.10602612571796,240.48418243259675,230.49788355236993,237.65786743164062,33314200,0.0,0
2021-02-02,239.29417188297822,240.29577070628127,236.70586717195766,237.51904296875,25916300,0.0,0
2021-02-03,237.57856093860642,243.05266456665478,237.27112512955435,240.98004150390625,27158100,0.0,0
2021-02-04,240.64286638257377,241.21804688626523,238.3718937790378,239.99826049804688,25296100,0.0,0
2021-02-05,240.21642543569172,241.25770019207465,238.42147373176743,240.18667602539062,18054800,0.0,0
2021-02-08,241.12879270413904,241.65438583181532,238.80824774814005,240.45445251464844,22211900,0.0,0
2021-02-09,239.85940684217692,242.7253825868718,239.37348974064187,241.74362182617188,23565000,0.0,0
2021-02-10,242.96340008440654,243.87575062807343,238.8875644817943,240.80152893066406,22186700,0.0,0
